index	cost	
91496	768	
91497	660	
91498	583	
91499	367	
91500	277	
91501	995	
91502	1051	
91503	921	
91504	606	
91505	376	
91506	643	
91507	661	
91508	359	
91509	292	
91510	569	
91511	819	
91512	508	
91513	843	
91514	305	
91515	750	
91516	926	
91517	560	
91518	282	
91519	960	
91520	357	
91521	1082	
91522	502	
91523	565	
91524	1546	
91525	488	
91526	120	
91527	567	
91528	768	
91529	656	
91530	1268	
91531	208	
91532	435	
91533	262	
91534	885	
91535	322	
91536	471	
91537	1076	
91538	576	
91539	300	
91540	484	
91541	427	
91542	1195	
91543	729	
91544	908	
91545	1004	
91546	433	
91547	757	
91548	472	
91549	987	
91550	582	
91551	237	
91552	653	
91553	978	
91554	516	
91555	1287	
91556	640	
91557	535	
91558	376	
91559	138	
91560	958	
91561	455	
91562	548	
91563	415	
91564	436	
91565	575	
91566	625	
91567	1046	
91568	723	
91569	197	
91570	710	
91571	539	
91572	389	
91573	957	
91574	306	
91575	527	
91576	427	
91577	735	
91578	996	
91579	1032	
91580	782	
91581	408	
91582	335	
91583	1153	
91584	209	
91585	1651	
91586	625	
91587	583	
91588	519	
91589	691	
91590	1228	
91591	408	
91592	1046	
91593	381	
91594	1099	
91595	559	
91596	1136	
91597	670	
91598	435	
91599	741	
91600	414	
91601	320	
91602	1145	
91603	199	
91604	854	
91605	654	
91606	429	
91607	1162	
91608	570	
91609	598	
91610	320	
91611	877	
91612	370	
91613	762	
91614	506	
91615	685	
91616	354	
91617	258	
91618	239	
91619	823	
91620	357	
91621	732	
91622	517	
91623	188	
91624	511	
91625	1140	
91626	677	
91627	836	
91628	1370	
91629	861	
91630	978	
91631	386	
91632	109	
91633	456	
91634	1296	
91635	284	
91636	749	
91637	482	
91638	876	
91639	784	
91640	451	
91641	193	
91642	944	
91643	920	
91644	751	
91645	315	
91646	933	
91647	239	
91648	262	
91649	668	
91650	296	
91651	1041	
91652	1252	
91653	508	
91654	419	
91655	1064	
91656	504	
91657	211	
91658	98	
91659	917	
91660	427	
91661	446	
91662	159	
91663	1195	
91664	312	
91665	285	
91666	712	
91667	1455	
91668	1310	
91669	912	
91670	1153	
91671	1072	
91672	878	
91673	215	
91674	472	
91675	206	
91676	655	
91677	673	
91678	807	
91679	461	
91680	779	
91681	468	
91682	503	
91683	392	
91684	232	
91685	651	
91686	255	
91687	641	
91688	1124	
91689	788	
91690	960	
91691	699	
91692	1045	
91693	389	
91694	867	
91695	1216	
91696	194	
91697	1394	
91698	697	
91699	583	
91700	700	
91701	440	
91702	532	
91703	768	
91704	695	
91705	677	
91706	707	
91707	561	
91708	555	
91709	568	
91710	598	
91711	1329	
91712	128	
91713	1353	
91714	224	
91715	991	
91716	1309	
91717	369	
91718	1142	
91719	777	
91720	803	
91721	258	
91722	295	
91723	935	
91724	442	
91725	1371	
91726	567	
91727	648	
91728	848	
91729	608	
91730	257	
91731	901	
91732	793	
91733	536	
91734	1668	
91735	906	
91736	387	
91737	1495	
91738	507	
91739	315	
91740	806	
91741	530	
91742	853	
91743	1870	
91744	411	
91745	282	
91746	1007	
91747	197	
91748	982	
91749	339	
91750	500	
91751	775	
91752	852	
91753	995	
91754	392	
91755	474	
91756	1078	
91757	594	
91758	385	
91759	185	
91760	1141	
91761	823	
91762	692	
91763	536	
91764	1030	
91765	513	
91766	218	
91767	436	
91768	839	
91769	556	
91770	407	
91771	1079	
91772	380	
91773	798	
91774	787	
91775	446	
91776	712	
91777	1323	
91778	485	
91779	595	
91780	553	
91781	1000	
91782	1019	
91783	308	
91784	814	
91785	418	
91786	439	
91787	919	
91788	712	
91789	1169	
91790	352	
91791	281	
91792	573	
91793	321	
91794	938	
91795	205	
91796	412	
91797	687	
91798	207	
91799	1112	
91800	680	
91801	940	
91802	575	
91803	563	
91804	755	
91805	516	
91806	667	
91807	828	
91808	299	
91809	382	
91810	308	
91811	737	
91812	1135	
91813	598	
91814	709	
91815	677	
91816	237	
91817	1129	
91818	493	
91819	567	
91820	588	
91821	359	
91822	297	
91823	804	
91824	1261	
91825	92	
91826	1034	
91827	997	
91828	603	
91829	934	
91830	875	
91831	934	
91832	285	
91833	606	
91834	670	
91835	576	
91836	447	
91837	538	
91838	1286	
91839	398	
91840	339	
91841	212	
91842	814	
91843	111	
91844	868	
91845	223	
91846	1646	
91847	985	
91848	993	
91849	1107	
91850	833	
91851	832	
91852	356	
91853	679	
91854	290	
91855	766	
91856	510	
91857	469	
91858	528	
91859	495	
91860	297	
91861	585	
91862	240	
91863	247	
91864	400	
91865	837	
91866	770	
91867	1147	
91868	129	
91869	704	
91870	996	
91871	646	
91872	735	
91873	705	
91874	307	
91875	667	
91876	761	
91877	352	
91878	591	
91879	479	
91880	346	
91881	1247	
91882	939	
91883	518	
91884	634	
91885	354	
91886	359	
91887	222	
91888	516	
91889	487	
91890	410	
91891	1072	
91892	431	
91893	1940	
91894	449	
91895	581	
91896	412	
91897	838	
91898	595	
91899	587	
91900	933	
91901	1000	
91902	370	
91903	227	
91904	972	
91905	1275	
91906	924	
91907	1286	
91908	847	
91909	364	
91910	500	
91911	938	
91912	824	
91913	717	
91914	749	
91915	543	
91916	300	
91917	1170	
91918	462	
91919	386	
91920	697	
91921	851	
91922	1123	
91923	746	
91924	1648	
91925	974	
91926	697	
91927	453	
91928	548	
91929	283	
91930	1131	
91931	450	
91932	837	
91933	386	
91934	97	
91935	663	
91936	709	
91937	371	
91938	433	
91939	1348	
91940	361	
91941	290	
91942	348	
91943	816	
91944	514	
91945	744	
91946	438	
91947	448	
91948	758	
91949	823	
91950	436	
91951	1207	
91952	345	
91953	811	
91954	345	
91955	526	
91956	1208	
91957	137	
91958	322	
91959	375	
91960	710	
91961	362	
91962	496	
91963	635	
91964	616	
91965	662	
91966	974	
91967	794	
91968	627	
91969	642	
91970	647	
91971	610	
91972	298	
91973	1340	
91974	227	
91975	928	
91976	629	
91977	504	
91978	713	
91979	776	
91980	894	
91981	566	
91982	674	
91983	760	
91984	281	
91985	1304	
91986	1080	
91987	830	
91988	903	
91989	410	
91990	677	
91991	280	
91992	541	
91993	618	
91994	1249	
91995	290	
91996	315	
91997	975	
91998	240	
91999	607	
92000	660	
92001	258	
92002	1105	
92003	434	
92004	1491	
92005	795	
92006	656	
92007	724	
92008	848	
92009	229	
92010	722	
92011	263	
92012	672	
92013	201	
92014	545	
92015	420	
92016	556	
92017	853	
92018	833	
92019	618	
92020	531	
92021	779	
92022	800	
92023	388	
92024	1013	
92025	376	
92026	797	
92027	511	
92028	568	
92029	899	
92030	485	
92031	76	
92032	1005	
92033	576	
92034	688	
92035	855	
92036	190	
92037	699	
92038	887	
92039	499	
92040	594	
92041	386	
92042	809	
92043	1261	
92044	482	
92045	568	
92046	477	
92047	496	
92048	588	
92049	667	
92050	247	
92051	1380	
92052	825	
92053	754	
92054	1197	
92055	1149	
92056	258	
92057	1081	
92058	623	
92059	244	
92060	1061	
92061	662	
92062	1189	
92063	757	
92064	399	
92065	842	
92066	60	
92067	1082	
92068	503	
92069	1146	
92070	659	
92071	634	
92072	569	
92073	743	
92074	711	
92075	495	
92076	715	
92077	482	
92078	623	
92079	406	
92080	875	
92081	240	
92082	222	
92083	881	
92084	940	
92085	635	
92086	440	
92087	561	
92088	1162	
92089	502	
92090	1012	
92091	536	
92092	768	
92093	146	
92094	529	
92095	892	
92096	927	
92097	804	
92098	730	
92099	281	
92100	207	
92101	391	
92102	357	
92103	1149	
92104	377	
92105	545	
92106	1064	
92107	869	
92108	556	
92109	1056	
92110	458	
92111	875	
92112	184	
92113	817	
92114	516	
92115	774	
92116	195	
92117	929	
92118	430	
92119	910	
92120	1193	
92121	431	
92122	361	
92123	792	
92124	1220	
92125	1472	
92126	915	
92127	359	
92128	1316	
92129	753	
92130	522	
92131	1066	
92132	143	
92133	407	
92134	405	
92135	385	
92136	995	
92137	925	
92138	694	
92139	495	
92140	313	
92141	479	
92142	706	
92143	418	
92144	451	
92145	316	
92146	1037	
92147	596	
92148	643	
92149	514	
92150	173	
92151	363	
92152	470	
92153	623	
92154	681	
92155	330	
92156	502	
92157	1084	
92158	531	
92159	372	
92160	521	
92161	811	
92162	471	
92163	318	
92164	384	
92165	1005	
92166	232	
92167	900	
92168	351	
92169	1055	
92170	1453	
92171	675	
92172	694	
92173	1076	
92174	628	
92175	655	
92176	907	
92177	362	
92178	1162	
92179	607	
92180	439	
92181	773	
92182	234	
92183	746	
92184	461	
92185	652	
92186	609	
92187	1278	
92188	273	
92189	792	
92190	675	
92191	733	
92192	1099	
92193	980	
92194	999	
92195	1145	
92196	136	
92197	468	
92198	719	
92199	469	
92200	1360	
92201	150	
92202	763	
92203	852	
92204	687	
92205	651	
92206	319	
92207	1316	
92208	670	
92209	514	
92210	287	
92211	602	
92212	825	
92213	916	
92214	1189	
92215	666	
92216	1222	
92217	945	
92218	673	
92219	779	
92220	615	
92221	528	
92222	441	
92223	682	
92224	347	
92225	729	
92226	471	
92227	182	
92228	881	
92229	738	
92230	750	
92231	392	
92232	429	
92233	544	
92234	889	
92235	250	
92236	288	
92237	776	
92238	695	
92239	1117	
92240	510	
92241	808	
92242	354	
92243	466	
92244	525	
92245	388	
92246	373	
92247	846	
92248	962	
92249	703	
92250	489	
92251	860	
92252	450	
92253	210	
92254	988	
92255	954	
92256	585	
92257	491	
92258	131	
92259	614	
92260	490	
92261	972	
92262	578	
92263	1104	
92264	1099	
92265	314	
92266	822	
92267	465	
92268	284	
92269	455	
92270	700	
92271	839	
92272	463	
92273	916	
92274	702	
92275	533	
92276	523	
92277	407	
92278	471	
92279	391	
92280	1007	
92281	475	
92282	550	
92283	825	
92284	651	
92285	1307	
92286	1076	
92287	911	
92288	477	
92289	693	
92290	470	
92291	949	
92292	1743	
92293	322	
92294	265	
92295	967	
92296	443	
92297	247	
92298	132	
92299	840	
92300	793	
92301	1541	
92302	712	
92303	276	
92304	614	
92305	460	
92306	481	
92307	802	
92308	483	
92309	364	
92310	408	
92311	280	
92312	905	
92313	326	
92314	732	
92315	722	
92316	705	
92317	201	
92318	401	
92319	776	
92320	1033	
92321	804	
92322	638	
92323	146	
92324	1244	
92325	1852	
92326	751	
92327	1073	
92328	808	
92329	499	
92330	574	
92331	107	
92332	751	
92333	185	
92334	607	
92335	483	
92336	967	
92337	384	
92338	1285	
92339	1331	
92340	660	
92341	362	
92342	675	
92343	600	
92344	983	
92345	779	
92346	626	
92347	688	
92348	410	
92349	379	
92350	609	
92351	558	
92352	353	
92353	1397	
92354	550	
92355	693	
92356	730	
92357	1175	
92358	626	
92359	853	
92360	803	
92361	1080	
92362	1842	
92363	659	
92364	387	
92365	560	
92366	986	
92367	413	
92368	526	
92369	366	
92370	473	
92371	1044	
92372	483	
92373	448	
92374	598	
92375	907	
92376	1015	
92377	1159	
92378	419	
92379	286	
92380	1103	
92381	621	
92382	480	
92383	616	
92384	292	
92385	709	
92386	1028	
92387	318	
92388	851	
92389	1202	
92390	1289	
92391	489	
92392	541	
92393	587	
92394	576	
92395	440	
92396	217	
92397	319	
92398	1092	
92399	575	
92400	371	
92401	1056	
92402	634	
92403	1035	
92404	406	
92405	224	
92406	1427	
92407	1221	
92408	418	
92409	1262	
92410	772	
92411	517	
92412	905	
92413	1252	
92414	570	
92415	245	
92416	834	
92417	1108	
92418	698	
92419	836	
92420	147	
92421	1297	
92422	589	
92423	736	
92424	614	
92425	357	
92426	259	
92427	394	
92428	644	
92429	550	
92430	511	
92431	1117	
92432	782	
92433	746	
92434	699	
92435	529	
92436	437	
92437	792	
92438	323	
92439	560	
92440	210	
92441	326	
92442	707	
92443	834	
92444	520	
92445	661	
92446	786	
92447	953	
92448	576	
92449	536	
92450	671	
92451	736	
92452	756	
92453	647	
92454	533	
92455	1200	
92456	487	
92457	619	
92458	461	
92459	412	
92460	322	
92461	791	
92462	886	
92463	553	
92464	1044	
92465	397	
92466	719	
92467	223	
92468	572	
92469	526	
92470	381	
92471	843	
92472	567	
92473	641	
92474	391	
92475	756	
92476	870	
92477	904	
92478	524	
92479	656	
92480	880	
92481	978	
92482	501	
92483	566	
92484	1338	
92485	764	
92486	1366	
92487	566	
92488	392	
92489	813	
92490	1145	
92491	370	
92492	843	
92493	506	
92494	255	
92495	808	
92496	930	
92497	507	
92498	833	
92499	269	
92500	1033	
92501	186	
92502	1069	
92503	591	
92504	558	
92505	607	
92506	346	
92507	345	
92508	1234	
92509	565	
92510	232	
92511	389	
92512	716	
92513	837	
92514	447	
92515	1070	
92516	789	
92517	622	
92518	1023	
92519	512	
92520	453	
92521	969	
92522	882	
92523	616	
92524	405	
92525	834	
92526	215	
92527	1280	
92528	376	
92529	750	
92530	643	
92531	1024	
92532	940	
92533	452	
92534	571	
92535	418	
92536	278	
92537	1053	
92538	826	
92539	718	
92540	200	
92541	387	
92542	386	
92543	380	
92544	917	
92545	665	
92546	698	
92547	646	
92548	551	
92549	352	
92550	387	
92551	192	
92552	571	
92553	163	
92554	189	
92555	669	
92556	615	
92557	389	
92558	349	
92559	1001	
92560	407	
92561	753	
92562	704	
92563	581	
92564	831	
92565	504	
92566	517	
92567	416	
92568	579	
92569	548	
92570	523	
92571	863	
92572	805	
92573	997	
92574	174	
92575	383	
92576	425	
92577	1224	
92578	787	
92579	379	
92580	123	
92581	516	
92582	867	
92583	767	
92584	646	
92585	361	
92586	747	
92587	305	
92588	224	
92589	545	
92590	638	
92591	939	
92592	861	
92593	897	
92594	294	
92595	396	
92596	1614	
92597	398	
92598	715	
92599	255	
92600	349	
92601	313	
92602	585	
92603	882	
92604	891	
92605	593	
92606	527	
92607	968	
92608	856	
92609	267	
92610	325	
92611	667	
92612	735	
92613	748	
92614	674	
92615	876	
92616	937	
92617	449	
92618	643	
92619	408	
92620	167	
92621	700	
92622	1096	
92623	1384	
92624	1056	
92625	423	
92626	430	
92627	340	
92628	335	
92629	768	
92630	275	
92631	982	
92632	596	
92633	787	
92634	1259	
92635	395	
92636	512	
92637	1695	
92638	1191	
92639	318	
92640	789	
92641	355	
92642	720	
92643	1592	
92644	318	
92645	775	
92646	701	
92647	634	
92648	500	
92649	667	
92650	349	
92651	909	
92652	893	
92653	956	
92654	1523	
92655	730	
92656	374	
92657	1160	
92658	443	
92659	1098	
92660	191	
92661	756	
92662	783	
92663	681	
92664	935	
92665	723	
92666	413	
92667	158	
92668	118	
92669	472	
92670	382	
92671	543	
92672	691	
92673	1194	
92674	318	
92675	1095	
92676	1317	
92677	402	
92678	1049	
92679	598	
92680	306	
92681	699	
92682	700	
92683	523	
92684	517	
92685	371	
92686	1155	
92687	526	
92688	278	
92689	833	
92690	135	
92691	540	
92692	702	
92693	385	
92694	853	
92695	1424	
92696	424	
92697	546	
92698	580	
92699	481	
92700	655	
92701	1556	
92702	263	
92703	546	
92704	1071	
92705	135	
92706	396	
92707	827	
92708	666	
92709	1108	
92710	747	
92711	949	
92712	483	
92713	855	
92714	212	
92715	638	
92716	565	
92717	351	
92718	487	
92719	673	
92720	390	
92721	863	
92722	862	
92723	396	
92724	976	
92725	427	
92726	519	
92727	790	
92728	677	
92729	859	
92730	262	
92731	730	
92732	443	
92733	379	
92734	882	
92735	245	
92736	665	
92737	458	
92738	1027	
92739	213	
92740	387	
92741	349	
92742	538	
92743	584	
92744	732	
92745	617	
92746	692	
92747	910	
92748	199	
92749	1183	
92750	1158	
92751	509	
92752	489	
92753	603	
92754	408	
92755	588	
92756	1123	
92757	448	
92758	247	
92759	771	
92760	1309	
92761	1504	
92762	613	
92763	578	
92764	490	
92765	475	
92766	420	
92767	274	
92768	610	
92769	195	
92770	887	
92771	313	
92772	598	
92773	864	
92774	882	
92775	1046	
92776	1175	
92777	506	
92778	952	
92779	892	
92780	1868	
92781	604	
92782	1144	
92783	443	
92784	1682	
92785	744	
92786	303	
92787	267	
92788	590	
92789	179	
92790	464	
92791	634	
92792	681	
92793	199	
92794	625	
92795	352	
92796	1565	
92797	296	
92798	790	
92799	469	
92800	1107	
92801	493	
92802	1126	
92803	532	
92804	1265	
92805	727	
92806	567	
92807	711	
92808	992	
92809	613	
92810	305	
92811	1229	
92812	754	
92813	706	
92814	499	
92815	486	
92816	820	
92817	602	
92818	1257	
92819	420	
92820	358	
92821	784	
92822	821	
92823	567	
92824	721	
92825	1331	
92826	320	
92827	347	
92828	437	
92829	307	
92830	231	
92831	851	
92832	420	
92833	748	
92834	614	
92835	750	
92836	1045	
92837	1043	
92838	640	
92839	561	
92840	202	
92841	960	
92842	484	
92843	684	
92844	193	
92845	337	
92846	1412	
92847	1024	
92848	416	
92849	667	
92850	771	
92851	632	
92852	688	
92853	837	
92854	609	
92855	589	
92856	595	
92857	477	
92858	761	
92859	1246	
92860	880	
92861	815	
92862	420	
92863	456	
92864	797	
92865	968	
92866	934	
92867	547	
92868	698	
92869	612	
92870	492	
92871	1513	
92872	365	
92873	1336	
92874	357	
92875	384	
92876	261	
92877	921	
92878	398	
92879	437	
92880	798	
92881	885	
92882	820	
92883	566	
92884	603	
92885	682	
92886	1214	
92887	777	
92888	842	
92889	366	
92890	1015	
92891	460	
92892	204	
92893	672	
92894	559	
92895	976	
92896	366	
92897	1038	
92898	597	
92899	870	
92900	452	
92901	735	
92902	1029	
92903	273	
92904	125	
92905	1422	
92906	809	
92907	661	
92908	788	
92909	646	
92910	956	
92911	723	
92912	478	
92913	437	
92914	780	
92915	416	
92916	539	
92917	121	
92918	844	
92919	386	
92920	353	
92921	996	
92922	858	
92923	1166	
92924	819	
92925	357	
92926	1764	
92927	528	
92928	305	
92929	691	
92930	434	
92931	764	
92932	416	
92933	835	
92934	580	
92935	579	
92936	469	
92937	914	
92938	361	
92939	413	
92940	280	
92941	377	
92942	595	
92943	1277	
92944	786	
92945	385	
92946	863	
92947	695	
92948	1174	
92949	955	
92950	400	
92951	775	
92952	693	
92953	300	
92954	837	
92955	349	
92956	809	
92957	399	
92958	966	
92959	314	
92960	575	
92961	999	
92962	424	
92963	915	
92964	1410	
92965	985	
92966	1173	
92967	752	
92968	884	
92969	487	
92970	353	
92971	407	
92972	434	
92973	344	
92974	676	
92975	1200	
92976	1119	
92977	235	
92978	339	
92979	1078	
92980	410	
92981	951	
92982	1139	
92983	935	
92984	1011	
92985	614	
92986	726	
92987	513	
92988	648	
92989	359	
92990	858	
92991	239	
92992	962	
92993	663	
92994	1069	
92995	482	
92996	775	
92997	1610	
92998	1103	
92999	681	
93000	669	
93001	811	
93002	1214	
93003	416	
93004	934	
93005	1112	
93006	1083	
93007	981	
93008	1058	
93009	601	
93010	686	
93011	742	
93012	1328	
93013	663	
93014	307	
93015	806	
93016	286	
93017	562	
93018	738	
93019	295	
93020	1323	
93021	361	
93022	611	
93023	397	
93024	1105	
93025	719	
93026	538	
93027	441	
93028	374	
93029	975	
93030	416	
93031	401	
93032	1025	
93033	495	
93034	405	
93035	630	
93036	551	
93037	773	
93038	459	
93039	312	
93040	914	
93041	352	
93042	1018	
93043	610	
93044	615	
93045	413	
93046	769	
93047	446	
93048	550	
93049	654	
93050	1226	
93051	800	
93052	511	
93053	822	
93054	326	
93055	363	
93056	957	
93057	559	
93058	719	
93059	161	
93060	298	
93061	995	
93062	1346	
93063	1021	
93064	502	
93065	462	
93066	219	
93067	559	
93068	510	
93069	400	
93070	800	
93071	1064	
93072	621	
93073	1389	
93074	579	
93075	1071	
93076	971	
93077	1108	
93078	776	
93079	1233	
93080	1216	
93081	135	
93082	500	
93083	1045	
93084	659	
93085	1507	
93086	950	
93087	308	
93088	429	
93089	1107	
93090	714	
93091	344	
93092	1110	
93093	708	
93094	875	
93095	395	
93096	594	
93097	672	
93098	735	
93099	807	
93100	651	
93101	823	
93102	1416	
93103	1981	
93104	710	
93105	418	
93106	728	
93107	796	
93108	519	
93109	752	
93110	462	
93111	897	
93112	697	
93113	437	
93114	550	
93115	168	
93116	515	
93117	915	
93118	733	
93119	342	
93120	439	
93121	1476	
93122	386	
93123	801	
93124	1204	
93125	344	
93126	335	
93127	357	
93128	718	
93129	1637	
93130	719	
93131	852	
93132	870	
93133	184	
93134	318	
93135	966	
93136	1156	
93137	408	
93138	807	
93139	581	
93140	1201	
93141	521	
93142	522	
93143	951	
93144	250	
93145	1030	
93146	543	
93147	608	
93148	402	
93149	295	
93150	460	
93151	444	
93152	709	
93153	757	
93154	1263	
93155	920	
93156	818	
93157	268	
93158	652	
93159	348	
93160	627	
93161	496	
93162	409	
93163	401	
93164	369	
93165	950	
93166	594	
93167	540	
93168	1353	
93169	328	
93170	375	
93171	314	
93172	989	
93173	234	
93174	249	
93175	581	
93176	1175	
93177	544	
93178	692	
93179	516	
93180	624	
93181	486	
93182	830	
93183	727	
93184	152	
93185	630	
93186	934	
93187	558	
93188	1143	
93189	827	
93190	586	
93191	553	
93192	806	
93193	573	
93194	1498	
93195	527	
93196	303	
93197	1380	
93198	644	
93199	929	
93200	634	
93201	541	
93202	1360	
93203	1487	
93204	819	
93205	1180	
93206	396	
93207	938	
93208	745	
93209	222	
93210	1453	
93211	764	
93212	1010	
93213	185	
93214	865	
93215	784	
93216	601	
93217	373	
93218	850	
93219	703	
93220	753	
93221	1055	
93222	854	
93223	848	
93224	654	
93225	148	
93226	407	
93227	1239	
93228	346	
93229	819	
93230	551	
93231	565	
93232	874	
93233	861	
93234	591	
93235	761	
93236	828	
93237	676	
93238	471	
93239	847	
93240	583	
93241	398	
93242	492	
93243	1243	
93244	1429	
93245	784	
93246	654	
93247	377	
93248	173	
93249	425	
93250	514	
93251	556	
93252	1392	
93253	361	
93254	574	
93255	1037	
93256	1084	
93257	415	
93258	716	
93259	1181	
93260	184	
